7.631578947368421462e-01
8.947368421052631637e-01
9.130434782608695121e-01
1.000000000000000000e+00
1.000000000000000000e+00
7.812500000000000000e-01
1.000000000000000000e+00
5.555555555555555802e-01
7.931034482758620996e-01
5.833333333333333703e-01
4.411764705882353227e-02
8.666666666666666963e-01
8.461538461538461453e-01
6.666666666666666297e-01
2.285714285714285643e-01
5.000000000000000000e-01
7.894736842105263275e-01
2.222222222222222099e-01
1.000000000000000000e+00
6.666666666666666297e-01
7.826086956521739468e-01
4.583333333333333148e-01
7.142857142857143016e-01
3.243243243243243423e-01
8.636363636363636465e-01
1.000000000000000000e+00
1.000000000000000000e+00
7.407407407407406996e-01
9.166666666666666297e-01
6.666666666666666297e-01
4.473684210526315819e-01
1.000000000000000000e+00
5.813953488372093359e-01
6.190476190476190688e-01
3.846153846153846367e-01
2.500000000000000000e-01
1.000000000000000000e+00
7.692307692307692735e-01
1.000000000000000000e+00
9.230769230769231282e-01
8.823529411764705621e-01
6.250000000000000000e-01
9.166666666666666297e-01
1.000000000000000000e+00
7.600000000000000089e-01
9.047619047619047672e-01
4.545454545454545303e-01
3.888888888888888951e-01
4.680851063829787329e-01
8.666666666666666963e-01
6.774193548387096309e-01
1.000000000000000000e+00
4.347826086956521618e-01
8.571428571428570953e-01
2.999999999999999889e-01
6.875000000000000000e-01
1.000000000000000000e+00
7.647058823529411242e-01
1.000000000000000000e+00
2.962962962962962798e-01
4.047619047619047672e-01
9.473684210526315264e-01
1.000000000000000000e+00
1.000000000000000000e+00
5.312500000000000000e-01
1.000000000000000000e+00
8.000000000000000444e-01
4.117647058823529216e-01
7.142857142857143016e-01
5.312500000000000000e-01
8.666666666666666963e-01
8.260869565217391353e-01
8.750000000000000000e-01
8.947368421052631637e-01
6.285714285714285587e-01
5.000000000000000000e-01
7.647058823529411242e-01
1.000000000000000000e+00
7.741935483870967527e-01
9.142857142857142572e-01
3.846153846153846367e-01
5.757575757575758013e-01
7.142857142857143016e-01
7.500000000000000000e-01
5.135135135135134865e-01
7.692307692307692735e-01
6.818181818181817677e-01
3.181818181818181768e-01
7.894736842105263275e-01
7.692307692307692735e-01
6.250000000000000000e-01
8.571428571428570953e-01
5.555555555555555802e-01
1.000000000000000000e+00
5.555555555555555802e-01
5.357142857142856984e-01
8.000000000000000444e-01
3.777777777777777679e-01
5.555555555555555802e-01
1.000000000000000000e+00
7.741935483870967527e-01
1.000000000000000000e+00
5.882352941176470784e-01
6.896551724137931494e-01
5.909090909090909394e-01
2.820512820512820484e-01
8.181818181818182323e-01
7.500000000000000000e-01
4.736842105263157632e-01
9.166666666666666297e-01
3.913043478260869734e-01
1.000000000000000000e+00
4.090909090909091161e-01
7.272727272727272929e-01
1.000000000000000000e+00
6.999999999999999556e-01
8.260869565217391353e-01
1.000000000000000000e+00
8.000000000000000444e-01
8.666666666666666963e-01
1.000000000000000000e+00
1.000000000000000000e+00
7.241379310344827624e-01
7.727272727272727071e-01
4.571428571428571286e-01
6.521739130434782705e-01
8.823529411764705621e-01
7.142857142857143016e-01
4.827586206896551935e-01
5.000000000000000000e-01
5.925925925925925597e-01
7.777777777777777901e-01
8.965517241379310498e-01
7.857142857142856984e-01
9.000000000000000222e-01
7.142857142857143016e-01
1.000000000000000000e+00
8.947368421052631637e-01
9.090909090909090606e-01
8.499999999999999778e-01
8.000000000000000444e-01
